customer_code,customer_name,cluster_name,provinsi,kabupaten,distributor_code,distributor_name,salesman,brand,brand_group,year_month,total_volume_sales,total_volume_order,avg_stock,stockout_rate,avg_fill_rate,avg_stock_utilization,n_visits,avg_visit_dur_min,year,month
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman D55,SANJAYA,INTP,2026-03,14,102,49.0,0.0,13.725490196078432,9.315589353612168,1,42.0,2026,3
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman I34,Tecton,SIG,2026-05,87,133,429.0,0.0,65.41353383458647,38.544474393531,1,27.0,2026,5
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman J87,GAMA,INTP,2026-07,24,171,311.0,0.0,14.035087719298245,24.202334630350194,1,17.0,2026,7
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman L11,Omnicore,SIG,2026-10,89,84,196.0,0.0,100.0,10.657966286025014,1,41.0,2026,10
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman R69,Fonda,SIG,2026-06,25,14,457.0,0.0,100.0,40.29982363315697,1,17.0,2026,6
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman S44,Fonda,SIG,2026-05,17,98,196.0,0.0,17.346938775510203,13.23430114787306,1,29.0,2026,5
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman U20,RAJASA,INTP,2026-11,81,48,127.0,0.0,100.0,8.120204603580563,1,21.0,2026,11
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman U46,Fonda,SIG,2026-02,34,189,288.0,0.0,17.989417989417987,47.44645799011532,1,16.0,2026,2
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman V47,BINTA,INTP,2026-07,94,20,151.0,0.0,100.0,17.23744292237443,1,19.0,2026,7
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman W22,GAMA,INTP,2026-07,70,194,89.0,0.0,36.08247422680412,12.732474964234623,1,15.0,2026,7
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman Y24,BINTA,INTP,2026-10,44,127,486.0,0.0,34.645669291338585,31.57894736842105,1,24.0,2026,10
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman Y24,SANJAYA,INTP,2026-12,89,62,280.0,0.0,100.0,15.837104072398189,1,44.0,2026,12
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman Y50,Primebase,SIG,2026-07,42,112,22.0,0.0,37.5,4.845814977973569,1,23.0,2026,7
CUAtlas-102001-0,Toko Survey 102001 0,Bronze,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman Z51,TIDAR,INTP,2026-04,69,193,237.0,0.0,35.751295336787564,69.2982456140351,1,42.0,2026,4
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman B1,Kinetiq,SIG,2026-05,51,99,103.0,0.0,51.515151515151516,20.315581854043394,1,36.0,2026,5
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman C28,SANJAYA,INTP,2026-07,63,70,478.0,0.0,90.0,30.97861309138043,1,45.0,2026,7
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman G32,RAJASA,INTP,2026-03,62,190,156.0,0.0,32.631578947368425,74.64114832535886,1,22.0,2026,3
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman J87,Fonda,SIG,2026-12,19,87,215.0,0.0,21.839080459770116,25.0,1,15.0,2026,12
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman J9,GAMA,INTP,2026-01,96,188,311.0,0.0,51.06382978723404,31.414141414141415,1,44.0,2026,1
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman K10,TIDAR,INTP,2026-12,40,193,310.0,0.0,20.72538860103627,55.85585585585585,1,43.0,2026,12
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman L89,Monolith,SIG,2026-07,45,168,416.0,0.0,26.785714285714285,117.8470254957507,1,35.0,2026,7
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman O92,TIDAR,INTP,2026-06,69,141,396.0,0.0,48.93617021276596,79.2,1,31.0,2026,6
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman P15,TerraBlock,SIG,2026-01,8,154,396.0,0.0,5.194805194805195,40.824742268041234,1,25.0,2026,1
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman P41,Primebase,SIG,2026-09,57,122,138.0,0.0,46.72131147540984,16.331360946745562,1,39.0,2026,9
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman Q42,TIDAR,INTP,2026-01,82,65,195.0,0.0,100.0,10.273972602739725,1,44.0,2026,1
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman R43,Tecton,SIG,2026-03,36,177,436.0,0.0,20.33898305084746,36.00330305532617,1,30.0,2026,3
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman S70,Omnicore,SIG,2026-02,80,11,458.0,0.0,100.0,150.0,1,41.0,2026,2
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman S70,Vanguard,SIG,2026-12,66,89,436.0,0.0,74.15730337078652,27.94871794871795,1,16.0,2026,12
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman T19,Fonda,SIG,2026-10,9,190,287.0,0.0,4.736842105263158,28.08219178082192,1,21.0,2026,10
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman T45,Monolith,SIG,2026-04,73,191,320.0,0.0,38.21989528795812,70.17543859649122,1,29.0,2026,4
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman U20,Atlas,SIG,2026-11,25,15,125.0,0.0,100.0,19.936204146730464,1,29.0,2026,11
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman V21,Vanguard,SIG,2026-01,40,177,164.0,0.0,22.598870056497177,8.991228070175438,1,44.0,2026,1
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman W100,RAJASA,INTP,2026-10,66,186,385.0,0.0,35.483870967741936,23.70689655172414,1,33.0,2026,10
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-01,PT Distributor Banten 01,Salesman Z77,TIDAR,INTP,2026-02,91,75,97.0,0.0,100.0,9.500489715964742,1,18.0,2026,2
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman B27,Vanguard,SIG,2026-06,16,169,88.0,0.0,9.467455621301776,22.22222222222222,1,20.0,2026,6
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman C80,GAMA,INTP,2026-04,18,75,282.0,0.0,24.0,34.05797101449276,1,31.0,2026,4
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman D29,Kinetiq,SIG,2026-05,83,52,390.0,0.0,100.0,24.98398462524023,1,15.0,2026,5
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman D81,Atlas,SIG,2026-12,18,190,214.0,0.0,9.473684210526317,11.975377728035815,1,45.0,2026,12
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman J35,SANJAYA,INTP,2026-12,87,76,326.0,0.0,100.0,20.897435897435898,1,44.0,2026,12
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman J9,Monolith,SIG,2026-05,67,91,159.0,0.0,73.62637362637363,10.656836461126005,1,19.0,2026,5
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman K88,Atlas,SIG,2026-01,42,34,416.0,0.0,100.0,22.90748898678414,1,39.0,2026,1
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman M64,Fonda,SIG,2026-02,54,52,86.0,0.0,100.0,35.833333333333336,1,22.0,2026,2
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman N13,TerraBlock,SIG,2026-09,14,160,438.0,0.0,8.75,25.23041474654378,1,27.0,2026,9
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman N65,Atlas,SIG,2026-05,42,164,170.0,0.0,25.609756097560975,8.568548387096774,1,19.0,2026,5
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman O14,Monolith,SIG,2026-09,13,43,386.0,0.0,30.23255813953488,36.79694947569113,1,37.0,2026,9
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman O92,Fonda,SIG,2026-06,45,76,477.0,0.0,59.210526315789465,37.677725118483416,1,16.0,2026,6
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman P41,Kinetiq,SIG,2026-01,92,23,302.0,0.0,100.0,59.92063492063492,1,38.0,2026,1
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman P67,Atlas,SIG,2026-09,66,193,349.0,0.0,34.196891191709845,95.3551912568306,1,35.0,2026,9
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman V21,Vanguard,SIG,2026-03,14,61,276.0,0.0,22.950819672131146,16.676737160120847,1,24.0,2026,3
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-02,PT Distributor Banten 02,Salesman X23,SANJAYA,INTP,2026-11,35,68,323.0,0.0,51.470588235294116,83.8961038961039,1,41.0,2026,11
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman B79,Omnicore,SIG,2026-10,9,31,176.0,0.0,29.03225806451613,26.78843226788432,1,18.0,2026,10
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman E82,GAMA,INTP,2026-09,99,125,281.0,0.0,79.2,15.346805024576735,1,33.0,2026,9
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman F5,Kinetiq,SIG,2026-01,60,64,34.0,0.0,93.75,1.7507723995880538,1,27.0,2026,1
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman G58,Tecton,SIG,2026-08,52,179,260.0,0.0,29.05027932960894,16.80672268907563,1,39.0,2026,8
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman H7,Monolith,SIG,2026-07,24,128,431.0,0.0,18.75,80.71161048689139,1,32.0,2026,7
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman I60,SANJAYA,INTP,2026-02,35,99,375.0,0.0,35.35353535353536,22.893772893772894,1,43.0,2026,2
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman K88,Monolith,SIG,2026-08,25,103,180.0,0.0,24.271844660194176,15.789473684210526,1,32.0,2026,8
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman L37,TIDAR,INTP,2026-12,40,166,374.0,0.0,24.096385542168676,150.0,1,25.0,2026,12
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman L63,RAJASA,INTP,2026-05,99,14,473.0,0.0,100.0,44.74929044465468,1,34.0,2026,5
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman M90,TIDAR,INTP,2026-07,40,183,325.0,0.0,21.85792349726776,38.82915173237754,1,40.0,2026,7
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman N39,RAJASA,INTP,2026-05,81,13,77.0,0.0,100.0,29.277566539923956,1,35.0,2026,5
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman V47,Omnicore,SIG,2026-07,76,197,438.0,0.0,38.578680203045685,73.73737373737373,1,43.0,2026,7
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman V47,SANJAYA,INTP,2026-03,24,111,146.0,0.0,21.62162162162162,10.267229254571026,1,38.0,2026,3
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman V99,Tecton,SIG,2026-03,50,18,28.0,0.0,100.0,7.349081364829396,1,21.0,2026,3
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman X75,GAMA,INTP,2026-02,37,188,319.0,0.0,19.680851063829788,26.104746317512273,1,15.0,2026,2
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman Y50,Fonda,SIG,2026-07,21,54,447.0,0.0,38.88888888888889,37.81725888324873,1,17.0,2026,7
CUAtlas-102001-1,Toko Survey 102001 1,Super Platinum,BANTEN,KABUPATEN TANGERANG,SD-1020-03,PT Distributor Banten 03,Salesman Z51,Kinetiq,SIG,2026-07,34,174,226.0,0.0,19.54022988505747,23.203285420944557,1,20.0,2026,7
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman A78,GAMA,INTP,2026-01,71,132,414.0,0.0,53.78787878787878,23.752151462994835,1,31.0,2026,1
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman B27,Monolith,SIG,2026-06,92,179,451.0,0.0,51.39664804469274,32.214285714285715,1,16.0,2026,6
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman B27,TIDAR,INTP,2026-12,45,119,303.0,0.0,37.81512605042017,18.01426872770511,1,38.0,2026,12
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman B53,Kinetiq,SIG,2026-01,50,189,459.0,0.0,26.455026455026452,28.97727272727273,1,21.0,2026,1
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman J35,Kinetiq,SIG,2026-08,13,78,185.0,0.0,16.666666666666664,16.25659050966608,1,20.0,2026,8
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman J87,SANJAYA,INTP,2026-06,84,157,157.0,0.0,53.503184713375795,16.54373024236038,1,16.0,2026,6
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman L63,RAJASA,INTP,2026-07,86,141,164.0,0.0,60.99290780141844,42.377260981912144,1,35.0,2026,7
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman N65,RAJASA,INTP,2026-10,44,30,17.0,0.0,100.0,4.218362282878412,1,32.0,2026,10
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman S96,RAJASA,INTP,2026-03,40,75,446.0,0.0,53.333333333333336,29.69374167776298,1,35.0,2026,3
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman X23,SANJAYA,INTP,2026-03,6,39,375.0,0.0,15.384615384615385,19.936204146730464,1,17.0,2026,3
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman Z25,RAJASA,INTP,2026-07,14,199,242.0,0.0,7.035175879396985,29.65686274509804,1,37.0,2026,7
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman C54,GAMA,INTP,2026-11,62,98,187.0,0.0,63.26530612244898,14.00749063670412,1,30.0,2026,11
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman D29,Atlas,SIG,2026-07,26,171,165.0,0.0,15.204678362573098,10.04872107186358,1,20.0,2026,7
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman F57,Vanguard,SIG,2026-07,11,52,297.0,0.0,21.153846153846153,21.108742004264393,1,21.0,2026,7
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman H7,Fonda,SIG,2026-09,38,200,239.0,0.0,19.0,17.743132887899034,1,19.0,2026,9
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman I60,Monolith,SIG,2026-07,20,75,327.0,0.0,26.666666666666668,24.512743628185905,1,43.0,2026,7
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman L63,Kinetiq,SIG,2026-11,64,37,18.0,0.0,100.0,1.5345268542199488,1,43.0,2026,11
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman M12,SANJAYA,INTP,2026-01,94,43,449.0,0.0,100.0,49.613259668508285,1,38.0,2026,1
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman N13,TIDAR,INTP,2026-09,24,156,205.0,0.0,15.384615384615385,12.844611528822055,1,39.0,2026,9
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman N65,Monolith,SIG,2026-03,53,187,217.0,0.0,28.342245989304814,18.787878787878785,1,17.0,2026,3
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman O40,Fonda,SIG,2026-10,13,53,131.0,0.0,24.528301886792452,10.62449310624493,1,26.0,2026,10
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman O66,Fonda,SIG,2026-04,68,22,214.0,0.0,100.0,37.54385964912281,1,18.0,2026,4
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman P93,BINTA,INTP,2026-12,86,83,293.0,0.0,100.0,17.95343137254902,1,31.0,2026,12
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-02,PT Distributor Banten 02,Salesman Q68,Omnicore,SIG,2026-12,88,195,223.0,0.0,45.12820512820513,11.183550651955867,1,17.0,2026,12
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman D29,Kinetiq,SIG,2026-05,19,194,329.0,0.0,9.793814432989691,21.517331589274036,1,32.0,2026,5
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman F57,Atlas,SIG,2026-01,29,61,83.0,0.0,47.540983606557376,12.296296296296298,1,43.0,2026,1
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman G84,Kinetiq,SIG,2026-01,73,102,208.0,0.0,71.56862745098039,26.13065326633166,1,36.0,2026,1
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman I86,Primebase,SIG,2026-11,13,155,438.0,0.0,8.38709677419355,40.55555555555556,1,28.0,2026,11
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman M38,GAMA,INTP,2026-01,88,90,339.0,0.0,97.77777777777777,25.16703786191537,1,20.0,2026,1
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman M90,SANJAYA,INTP,2026-04,15,185,48.0,0.0,8.108108108108109,6.997084548104956,1,34.0,2026,4
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman N91,Atlas,SIG,2026-09,79,42,167.0,0.0,100.0,11.414900888585098,1,42.0,2026,9
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman O92,Kinetiq,SIG,2026-11,65,173,337.0,0.0,37.57225433526011,63.70510396975425,1,35.0,2026,11
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman R17,TerraBlock,SIG,2026-07,44,150,41.0,0.0,29.333333333333332,2.7986348122866893,1,31.0,2026,7
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman R69,Vanguard,SIG,2026-03,41,95,82.0,0.0,43.15789473684211,4.575892857142857,1,29.0,2026,3
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman V21,Atlas,SIG,2026-06,74,85,48.0,0.0,87.05882352941177,2.843601895734597,1,27.0,2026,6
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman X49,Primebase,SIG,2026-05,68,190,400.0,0.0,35.78947368421053,104.16666666666667,1,45.0,2026,5
CUAtlas-102002-0,Toko Survey 102002 0,Platinum,BANTEN,KOTA SERANG,SD-1020-03,PT Distributor Banten 03,Salesman X49,Primebase,SIG,2026-08,81,103,236.0,0.0,78.64077669902912,11.97969543147208,1,22.0,2026,8
CUAtlas-102002-1,Toko Survey 102002 1,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman A78,BINTA,INTP,2026-12,8,134,352.0,0.0,5.970149253731343,25.03556187766714,1,26.0,2026,12
CUAtlas-102002-1,Toko Survey 102002 1,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman B27,Omnicore,SIG,2026-06,82,181,84.0,0.0,45.30386740331492,6.03882099209202,1,34.0,2026,6
CUAtlas-102002-1,Toko Survey 102002 1,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman D55,SANJAYA,INTP,2026-07,44,43,478.0,0.0,100.0,28.33432128037937,1,37.0,2026,7
CUAtlas-102002-1,Toko Survey 102002 1,Platinum,BANTEN,KOTA SERANG,SD-1020-01,PT Distributor Banten 01,Salesman F5,TIDAR,INTP,2026-04,52,61,314.0,0.0,85.24590163934425,54.137931034482754,1,30.0,2026,4
